Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),312
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,916874.45
Extraction Timestamp,20250727_224219
Monthly Income,"12,000.00"
Total Investment Amount,"1,476,963.38"
Total Investment Final Value,"3,928,963.41"
Total Investment Profit After Tax,"1,326,197.22"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"9,493.67"
Weighted Cost (should be ~0),-0.97
Weighted Investment Profit,"1,267,035.65"
Weighted Calculation Converged,Yes
