Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),324
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,715066.04
Extraction Timestamp,20250727_172025
Monthly Income,"12,000.00"
Total Investment Amount,"1,507,479.90"
Total Investment Final Value,"4,756,532.56"
Total Investment Profit After Tax,"1,788,798.60"
Effective Annual Return After Tax,3.83%
Weighted Monthly Payment (30 years),"8,996.09"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"1,380,520.08"
Weighted Calculation Converged,Yes
