Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),336
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,384558.93
Extraction Timestamp,20250727_153545
Monthly Income,"12,000.00"
Total Investment Amount,"2,306,179.68"
Total Investment Final Value,"7,238,016.75"
Total Investment Profit After Tax,"2,722,967.98"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"6,126.29"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"725,820.37"
Weighted Calculation Converged,Yes
