Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),276
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,617585.85
Extraction Timestamp,20250727_174002
Monthly Income,"12,000.00"
Total Investment Amount,"1,499,630.52"
Total Investment Final Value,"3,518,883.26"
Total Investment Profit After Tax,"1,066,794.69"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"7,967.03"
Weighted Cost (should be ~0),0.33
Weighted Investment Profit,"812,369.81"
Weighted Calculation Converged,Yes
