Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),132
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,165661.82
Extraction Timestamp,20250727_192840
Monthly Income,"12,000.00"
Total Investment Amount,"286,051.24"
Total Investment Final Value,"428,988.91"
Total Investment Profit After Tax,"68,564.63"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"7,725.25"
Weighted Cost (should be ~0),-0.85
Weighted Investment Profit,"297,947.91"
Weighted Calculation Converged,Yes
