Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),144
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,209898.43
Extraction Timestamp,20250727_231100
Monthly Income,"12,000.00"
Total Investment Amount,"273,932.23"
Total Investment Final Value,"447,871.68"
Total Investment Profit After Tax,"84,614.93"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"8,371.41"
Weighted Cost (should be ~0),-0.57
Weighted Investment Profit,"454,067.20"
Weighted Calculation Converged,Yes
