Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),120
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,309642.27
Extraction Timestamp,20250729_051305
Monthly Income,"12,000.00"
Total Investment Amount,"29,443.08"
Total Investment Final Value,"54,758.65"
Total Investment Profit After Tax,"12,361.77"
Effective Annual Return After Tax,5.57%
Weighted Monthly Payment (30 years),"9,474.71"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"525,761.88"
Weighted Calculation Converged,Yes
