Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),168
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,275974.58
Extraction Timestamp,20250727_193307
Monthly Income,"12,000.00"
Total Investment Amount,"418,366.05"
Total Investment Final Value,"746,160.21"
Total Investment Profit After Tax,"162,389.27"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"8,580.24"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"597,633.99"
Weighted Calculation Converged,Yes
