Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),180
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,356892.91
Extraction Timestamp,20250727_152024
Monthly Income,"12,000.00"
Total Investment Amount,"518,352.10"
Total Investment Final Value,"922,338.76"
Total Investment Profit After Tax,"201,064.86"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"8,635.77"
Weighted Cost (should be ~0),-0.87
Weighted Investment Profit,"641,647.03"
Weighted Calculation Converged,Yes
