Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),252
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,650205.63
Extraction Timestamp,20250728_090810
Monthly Income,"12,000.00"
Total Investment Amount,"1,101,825.85"
Total Investment Final Value,"2,381,305.44"
Total Investment Profit After Tax,"665,727.14"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"8,882.90"
Weighted Cost (should be ~0),-0.47
Weighted Investment Profit,"922,173.68"
Weighted Calculation Converged,Yes
