Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),216
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,502478.66
Extraction Timestamp,20250727_190243
Monthly Income,"12,000.00"
Total Investment Amount,"825,608.71"
Total Investment Final Value,"1,601,504.07"
Total Investment Profit After Tax,"394,579.89"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"8,653.24"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"766,391.08"
Weighted Calculation Converged,Yes
