Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),120
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,201128.73
Extraction Timestamp,20250727_224230
Monthly Income,"12,000.00"
Total Investment Amount,"142,474.08"
Total Investment Final Value,"191,967.72"
Total Investment Profit After Tax,"23,293.51"
Effective Annual Return After Tax,2.60%
Weighted Monthly Payment (30 years),"8,115.78"
Weighted Cost (should be ~0),-0.90
Weighted Investment Profit,"297,525.03"
Weighted Calculation Converged,Yes
