Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),252
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,701425.39
Extraction Timestamp,20250727_194113
Monthly Income,"12,000.00"
Total Investment Amount,"1,079,006.51"
Total Investment Final Value,"2,283,492.72"
Total Investment Profit After Tax,"625,255.40"
Effective Annual Return After Tax,3.16%
Weighted Monthly Payment (30 years),"9,098.36"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"944,993.36"
Weighted Calculation Converged,Yes
