Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),252
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,713266.37
Extraction Timestamp,20250728_104030
Monthly Income,"12,000.00"
Total Investment Amount,"948,461.51"
Total Investment Final Value,"2,078,663.18"
Total Investment Profit After Tax,"589,197.35"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"9,592.21"
Weighted Cost (should be ~0),0.90
Weighted Investment Profit,"1,075,539.39"
Weighted Calculation Converged,Yes
