Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),336
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,315311.11
Extraction Timestamp,20250727_153253
Monthly Income,"12,000.00"
Total Investment Amount,"2,527,691.22"
Total Investment Final Value,"7,788,384.88"
Total Investment Profit After Tax,"2,899,865.33"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"5,315.22"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"504,308.94"
Weighted Calculation Converged,Yes
