Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),180
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,264772.07
Extraction Timestamp,20250727_193347
Monthly Income,"12,000.00"
Total Investment Amount,"631,116.15"
Total Investment Final Value,"1,136,803.88"
Total Investment Profit After Tax,"251,919.29"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"7,906.39"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"528,883.76"
Weighted Calculation Converged,Yes
