Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),120
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,227945.89
Extraction Timestamp,20250727_181613
Monthly Income,"12,000.00"
Total Investment Amount,"115,656.91"
Total Investment Final Value,"148,902.44"
Total Investment Profit After Tax,"15,495.21"
Effective Annual Return After Tax,2.20%
Weighted Monthly Payment (30 years),"8,328.90"
Weighted Cost (should be ~0),0.56
Weighted Investment Profit,"324,343.64"
Weighted Calculation Converged,Yes
