Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),204
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,316813.93
Extraction Timestamp,20250727_224247
Monthly Income,"12,000.00"
Total Investment Amount,"1,040,743.17"
Total Investment Final Value,"1,926,565.83"
Total Investment Profit After Tax,"446,146.49"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"6,960.23"
Weighted Cost (should be ~0),0.74
Weighted Investment Profit,"407,257.57"
Weighted Calculation Converged,Yes
