Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),168
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,169830.51
Extraction Timestamp,20250727_190827
Monthly Income,"12,000.00"
Total Investment Amount,"524,510.11"
Total Investment Final Value,"949,637.19"
Total Investment Profit After Tax,"210,814.70"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"7,838.40"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"491,490.04"
Weighted Calculation Converged,Yes
