Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),276
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,434906.29
Extraction Timestamp,20250727_155045
Monthly Income,"12,000.00"
Total Investment Amount,"1,278,029.33"
Total Investment Final Value,"3,427,299.31"
Total Investment Profit After Tax,"1,148,924.42"
Effective Annual Return After Tax,3.85%
Weighted Monthly Payment (30 years),"8,244.87"
Weighted Cost (should be ~0),-0.75
Weighted Investment Profit,"1,033,969.91"
Weighted Calculation Converged,Yes
