Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),252
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,603388.87
Extraction Timestamp,20250728_105113
Monthly Income,"12,000.00"
Total Investment Amount,"1,282,831.45"
Total Investment Final Value,"2,708,498.86"
Total Investment Profit After Tax,"739,462.80"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"8,113.97"
Weighted Cost (should be ~0),0.78
Weighted Investment Profit,"741,169.33"
Weighted Calculation Converged,Yes
