Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),240
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,508383.48
Extraction Timestamp,20250727_192015
Monthly Income,"12,000.00"
Total Investment Amount,"1,073,189.13"
Total Investment Final Value,"2,299,490.27"
Total Investment Profit After Tax,"635,016.14"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"8,339.14"
Weighted Cost (should be ~0),0.80
Weighted Investment Profit,"806,811.67"
Weighted Calculation Converged,Yes
