Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),360
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,999564.24
Extraction Timestamp,20250728_094930
Monthly Income,"12,000.00"
Total Investment Amount,"1,993,795.61"
Total Investment Final Value,"6,322,289.15"
Total Investment Profit After Tax,"2,409,908.35"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"8,986.35"
Weighted Cost (should be ~0),0.67
Weighted Investment Profit,"1,326,205.07"
Weighted Calculation Converged,Yes
