Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),336
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,785159.54
Extraction Timestamp,20250727_181041
Monthly Income,"12,000.00"
Total Investment Amount,"1,863,687.13"
Total Investment Final Value,"5,630,972.46"
Total Investment Profit After Tax,"2,074,648.22"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"8,403.52"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"1,168,312.46"
Weighted Calculation Converged,Yes
