Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),228
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,386874.67
Extraction Timestamp,20250727_193829
Monthly Income,"12,000.00"
Total Investment Amount,"1,225,449.12"
Total Investment Final Value,"2,463,105.12"
Total Investment Profit After Tax,"633,895.13"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"7,112.10"
Weighted Cost (should be ~0),-0.76
Weighted Investment Profit,"510,550.12"
Weighted Calculation Converged,Yes
