Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),132
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,209221.00
Extraction Timestamp,20250727_154501
Monthly Income,"12,000.00"
Total Investment Amount,"255,423.06"
Total Investment Final Value,"372,300.68"
Total Investment Profit After Tax,"55,865.24"
Effective Annual Return After Tax,3.00%
Weighted Monthly Payment (30 years),"7,984.41"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"328,577.33"
Weighted Calculation Converged,Yes
