Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),192
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,214687.50
Extraction Timestamp,20250727_191303
Monthly Income,"12,000.00"
Total Investment Amount,"986,365.45"
Total Investment Final Value,"1,789,066.13"
Total Investment Profit After Tax,"401,791.37"
Effective Annual Return After Tax,3.29%
Weighted Monthly Payment (30 years),"6,544.02"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"317,634.28"
Weighted Calculation Converged,Yes
