Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),204
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,342504.75
Extraction Timestamp,20250727_191526
Monthly Income,"12,000.00"
Total Investment Amount,"737,716.66"
Total Investment Final Value,"1,469,800.22"
Total Investment Profit After Tax,"371,648.09"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"8,330.50"
Weighted Cost (should be ~0),0.56
Weighted Investment Profit,"710,283.90"
Weighted Calculation Converged,Yes
