Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),288
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,852949.32
Extraction Timestamp,20250728_102413
Monthly Income,"12,000.00"
Total Investment Amount,"922,958.20"
Total Investment Final Value,"2,572,149.83"
Total Investment Profit After Tax,"889,270.75"
Effective Annual Return After Tax,3.83%
Weighted Monthly Payment (30 years),"10,607.64"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"1,533,041.58"
Weighted Calculation Converged,Yes
