Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),252
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,329293.85
Extraction Timestamp,20250727_155031
Monthly Income,"12,000.00"
Total Investment Amount,"1,300,538.94"
Total Investment Final Value,"3,062,079.43"
Total Investment Profit After Tax,"923,689.10"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"7,362.81"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"723,460.89"
Weighted Calculation Converged,Yes
