Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),156
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,187332.11
Extraction Timestamp,20250727_154450
Monthly Income,"12,000.00"
Total Investment Amount,"460,429.96"
Total Investment Final Value,"770,942.31"
Total Investment Profit After Tax,"152,127.42"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"7,769.92"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"411,570.21"
Weighted Calculation Converged,Yes
