Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),348
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1169516.84
Extraction Timestamp,20250727_234259
Monthly Income,"12,000.00"
Total Investment Amount,"1,357,352.63"
Total Investment Final Value,"4,428,687.51"
Total Investment Profit After Tax,"1,710,549.41"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"10,811.71"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"1,818,648.13"
Weighted Calculation Converged,Yes
