Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),360
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,703091.90
Extraction Timestamp,20250727_151225
Monthly Income,"12,000.00"
Total Investment Amount,"1,682,566.70"
Total Investment Final Value,"6,551,945.69"
Total Investment Profit After Tax,"2,751,019.96"
Effective Annual Return After Tax,4.11%
Weighted Monthly Payment (30 years),"8,859.95"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"1,637,433.23"
Weighted Calculation Converged,Yes
