Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),132
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,240962.65
Extraction Timestamp,20250727_195256
Monthly Income,"12,000.00"
Total Investment Amount,"210,750.42"
Total Investment Final Value,"302,371.02"
Total Investment Profit After Tax,"43,702.09"
Effective Annual Return After Tax,2.87%
Weighted Monthly Payment (30 years),"8,305.54"
Weighted Cost (should be ~0),-0.25
Weighted Investment Profit,"373,249.33"
Weighted Calculation Converged,Yes
