Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),132
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,143842.34
Extraction Timestamp,20250727_185010
Monthly Income,"12,000.00"
Total Investment Amount,"382,668.63"
Total Investment Final Value,"562,224.65"
Total Investment Profit After Tax,"85,893.35"
Effective Annual Return After Tax,3.07%
Weighted Monthly Payment (30 years),"7,111.02"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"201,331.20"
Weighted Calculation Converged,Yes
