Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),132
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,289875.82
Extraction Timestamp,20250728_094121
Monthly Income,"12,000.00"
Total Investment Amount,"224,623.49"
Total Investment Final Value,"300,004.55"
Total Investment Profit After Tax,"35,461.05"
Effective Annual Return After Tax,2.29%
Weighted Monthly Payment (30 years),"8,313.20"
Weighted Cost (should be ~0),-0.74
Weighted Investment Profit,"359,375.78"
Weighted Calculation Converged,Yes
