Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),252
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,390537.69
Extraction Timestamp,20250727_162730
Monthly Income,"12,000.00"
Total Investment Amount,"1,417,488.48"
Total Investment Final Value,"3,174,198.41"
Total Investment Profit After Tax,"916,908.12"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"7,068.99"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"606,511.46"
Weighted Calculation Converged,Yes
