Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),156
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,156
Total Mortgage Interest,283316.84
Extraction Timestamp,20250728_233931
Monthly Income,"12,000.00"
Total Investment Amount,"346,445.75"
Total Investment Final Value,"637,675.76"
Total Investment Profit After Tax,"143,758.45"
Effective Annual Return After Tax,4.18%
Weighted Monthly Payment (30 years),"8,306.63"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"525,554.15"
Weighted Calculation Converged,Yes
