Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),168
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,203815.76
Extraction Timestamp,20250727_154457
Monthly Income,"12,000.00"
Total Investment Amount,"568,215.26"
Total Investment Final Value,"990,232.20"
Total Investment Profit After Tax,"208,563.56"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"7,683.52"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"447,784.41"
Weighted Calculation Converged,Yes
