Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),144
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,155396.81
Extraction Timestamp,20250727_172553
Monthly Income,"12,000.00"
Total Investment Amount,"352,182.19"
Total Investment Final Value,"574,389.14"
Total Investment Profit After Tax,"108,048.16"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"7,832.74"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"375,818.21"
Weighted Calculation Converged,Yes
