Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),108
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,95139.51
Extraction Timestamp,20250727_153751
Monthly Income,"12,000.00"
Total Investment Amount,"129,594.95"
Total Investment Final Value,"178,331.48"
Total Investment Profit After Tax,"22,930.17"
Effective Annual Return After Tax,3.11%
Weighted Monthly Payment (30 years),"7,434.69"
Weighted Cost (should be ~0),-0.69
Weighted Investment Profit,"166,404.36"
Weighted Calculation Converged,Yes
