Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),156
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,421911.77
Extraction Timestamp,20250727_164543
Monthly Income,"12,000.00"
Total Investment Amount,"182,379.74"
Total Investment Final Value,"282,655.23"
Total Investment Profit After Tax,"48,780.23"
Effective Annual Return After Tax,2.96%
Weighted Monthly Payment (30 years),"9,696.10"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"689,620.20"
Weighted Calculation Converged,Yes
