Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),336
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,405065.36
Extraction Timestamp,20250727_161209
Monthly Income,"12,000.00"
Total Investment Amount,"2,177,797.71"
Total Investment Final Value,"6,965,131.45"
Total Investment Profit After Tax,"2,647,146.59"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"6,536.63"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"854,202.08"
Weighted Calculation Converged,Yes
