Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),168
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,168
Total Mortgage Interest,225214.27
Extraction Timestamp,20250729_043952
Monthly Income,"12,000.00"
Total Investment Amount,"643,593.53"
Total Investment Final Value,"1,141,335.44"
Total Investment Profit After Tax,"246,343.23"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"7,131.57"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"372,406.13"
Weighted Calculation Converged,Yes
