Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),180
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,198579.05
Extraction Timestamp,20250727_164055
Monthly Income,"12,000.00"
Total Investment Amount,"697,309.16"
Total Investment Final Value,"1,270,614.57"
Total Investment Profit After Tax,"285,886.96"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"7,452.05"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"462,690.83"
Weighted Calculation Converged,Yes
