Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),300
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,472707.44
Extraction Timestamp,20250727_153418
Monthly Income,"12,000.00"
Total Investment Amount,"1,527,414.54"
Total Investment Final Value,"4,425,820.48"
Total Investment Profit After Tax,"1,571,989.77"
Effective Annual Return After Tax,3.82%
Weighted Monthly Payment (30 years),"7,974.55"
Weighted Cost (should be ~0),-0.31
Weighted Investment Profit,"1,072,585.15"
Weighted Calculation Converged,Yes
