Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),240
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,483016.18
Extraction Timestamp,20250727_171032
Monthly Income,"12,000.00"
Total Investment Amount,"947,479.78"
Total Investment Final Value,"2,140,210.26"
Total Investment Profit After Tax,"620,741.35"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"8,760.05"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"932,520.31"
Weighted Calculation Converged,Yes
