Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),144
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,244881.50
Extraction Timestamp,20250727_181637
Monthly Income,"12,000.00"
Total Investment Amount,"238,949.16"
Total Investment Final Value,"386,621.63"
Total Investment Profit After Tax,"71,779.01"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"8,631.62"
Weighted Cost (should be ~0),-0.14
Weighted Investment Profit,"489,050.70"
Weighted Calculation Converged,Yes
