Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),336
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,669814.72
Extraction Timestamp,20250727_192652
Monthly Income,"12,000.00"
Total Investment Amount,"2,061,220.11"
Total Investment Final Value,"6,208,555.24"
Total Investment Profit After Tax,"2,282,660.22"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"7,567.77"
Weighted Cost (should be ~0),0.59
Weighted Investment Profit,"970,780.49"
Weighted Calculation Converged,Yes
