Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),288
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,938244.25
Extraction Timestamp,20250727_180737
Monthly Income,"12,000.00"
Total Investment Amount,"837,663.26"
Total Investment Final Value,"2,314,390.73"
Total Investment Profit After Tax,"796,167.03"
Effective Annual Return After Tax,3.80%
Weighted Monthly Payment (30 years),"11,086.90"
Weighted Cost (should be ~0),0.13
Weighted Investment Profit,"1,618,336.87"
Weighted Calculation Converged,Yes
