Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),204
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,479220.28
Extraction Timestamp,20250727_192151
Monthly Income,"12,000.00"
Total Investment Amount,"686,949.58"
Total Investment Final Value,"1,288,268.56"
Total Investment Profit After Tax,"303,519.52"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"8,838.57"
Weighted Cost (should be ~0),-0.26
Weighted Investment Profit,"761,050.15"
Weighted Calculation Converged,Yes
