Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),276
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,869812.58
Extraction Timestamp,20250727_173711
Monthly Income,"12,000.00"
Total Investment Amount,"843,123.04"
Total Investment Final Value,"2,166,195.22"
Total Investment Profit After Tax,"706,075.71"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"10,750.82"
Weighted Cost (should be ~0),0.76
Weighted Investment Profit,"1,468,877.71"
Weighted Calculation Converged,Yes
