Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),132
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,167599.54
Extraction Timestamp,20250727_194807
Monthly Income,"12,000.00"
Total Investment Amount,"264,354.01"
Total Investment Final Value,"400,357.27"
Total Investment Profit After Tax,"65,314.97"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"7,857.45"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"319,646.48"
Weighted Calculation Converged,Yes
