Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),348
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,579478.12
Extraction Timestamp,20250727_172037
Monthly Income,"12,000.00"
Total Investment Amount,"2,240,513.31"
Total Investment Final Value,"7,233,541.61"
Total Investment Profit After Tax,"2,773,495.24"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"7,033.56"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"935,486.68"
Weighted Calculation Converged,Yes
