Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),348
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,925764.54
Extraction Timestamp,20250727_151150
Monthly Income,"12,000.00"
Total Investment Amount,"1,425,105.95"
Total Investment Final Value,"5,098,499.26"
Total Investment Profit After Tax,"2,057,535.50"
Effective Annual Return After Tax,3.97%
Weighted Monthly Payment (30 years),"9,971.60"
Weighted Cost (should be ~0),-0.67
Weighted Investment Profit,"1,750,893.38"
Weighted Calculation Converged,Yes
