Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),264
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,371189.84
Extraction Timestamp,20250727_173407
Monthly Income,"12,000.00"
Total Investment Amount,"1,611,446.94"
Total Investment Final Value,"3,759,684.83"
Total Investment Profit After Tax,"1,129,980.63"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"6,639.42"
Weighted Cost (should be ~0),0.71
Weighted Investment Profit,"556,553.77"
Weighted Calculation Converged,Yes
