Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),192
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,244884.93
Extraction Timestamp,20250727_162400
Monthly Income,"12,000.00"
Total Investment Amount,"717,273.21"
Total Investment Final Value,"1,383,587.59"
Total Investment Profit After Tax,"335,625.57"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"7,855.94"
Weighted Cost (should be ~0),-0.37
Weighted Investment Profit,"586,726.42"
Weighted Calculation Converged,Yes
