Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),192
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,181693.59
Extraction Timestamp,20250727_163800
Monthly Income,"12,000.00"
Total Investment Amount,"922,809.22"
Total Investment Final Value,"1,720,659.55"
Total Investment Profit After Tax,"400,548.35"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"6,763.75"
Weighted Cost (should be ~0),-0.68
Weighted Investment Profit,"381,190.11"
Weighted Calculation Converged,Yes
