Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),252
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,616906.61
Extraction Timestamp,20250728_110503
Monthly Income,"12,000.00"
Total Investment Amount,"1,231,054.41"
Total Investment Final Value,"2,614,268.68"
Total Investment Profit After Tax,"718,030.85"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"8,331.20"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"792,945.48"
Weighted Calculation Converged,Yes
