Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),216
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,240365.39
Extraction Timestamp,20250727_185554
Monthly Income,"12,000.00"
Total Investment Amount,"1,255,568.51"
Total Investment Final Value,"2,467,278.31"
Total Investment Profit After Tax,"616,686.51"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"6,245.80"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"336,431.86"
Weighted Calculation Converged,Yes
