Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),264
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,535691.26
Extraction Timestamp,20250727_155111
Monthly Income,"12,000.00"
Total Investment Amount,"1,513,365.35"
Total Investment Final Value,"3,387,215.27"
Total Investment Profit After Tax,"981,434.00"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"7,415.60"
Weighted Cost (should be ~0),0.25
Weighted Investment Profit,"654,634.90"
Weighted Calculation Converged,Yes
