Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),324
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,753650.25
Extraction Timestamp,20250727_194530
Monthly Income,"12,000.00"
Total Investment Amount,"1,638,983.09"
Total Investment Final Value,"4,892,796.07"
Total Investment Profit After Tax,"1,783,888.94"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"8,747.68"
Weighted Cost (should be ~0),-0.47
Weighted Investment Profit,"1,249,016.44"
Weighted Calculation Converged,Yes
