Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),228
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,563801.30
Extraction Timestamp,20250728_083736
Monthly Income,"12,000.00"
Total Investment Amount,"979,184.92"
Total Investment Final Value,"1,920,376.46"
Total Investment Profit After Tax,"480,883.51"
Effective Annual Return After Tax,3.13%
Weighted Monthly Payment (30 years),"8,526.23"
Weighted Cost (should be ~0),-0.91
Weighted Investment Profit,"756,814.17"
Weighted Calculation Converged,Yes
