Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),180
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,461065.48
Extraction Timestamp,20250727_193739
Monthly Income,"12,000.00"
Total Investment Amount,"349,630.88"
Total Investment Final Value,"625,091.83"
Total Investment Profit After Tax,"137,272.23"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"9,648.90"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"810,368.71"
Weighted Calculation Converged,Yes
